Series,Version,Cell ID,Map Name,Primary State,Scale,Date On Map,Imprint Year,Woodland Tint,Visual Version Number,Photo Inspection Year,Photo Revision Year,Aerial Photo Year,Edit Year,Field Check Year,Survey Year,Datum,Projection,Advance,Preliminary,Provisional,Interim,Planimetric,Special Printing,Special Map,Shaded Relief,Orthophoto,Pub USGS,Pub Army Corps Eng,Pub Army Map,Pub Forest Serv,Pub Military Other,Pub Reclamation,Pub War Dept,Pub Bur Land Mgmt,Pub Natl Park Serv,Pub Indian Affairs,Pub EPA,Pub Tenn Valley Auth,Pub US Commerce,Keywords,Map Language,Scanner Resolution,Cell Name,Primary State Name,N Lat,W Long,S Lat,E Long,Link to HTMC Metadata,Download GeoPDF,View FGDC Metadata XML,View Thumbnail Image,Scan ID,GDA Item ID,Create Date,Byte Count,Grid Size,Download Product S3,View Thumbnail Image S3,NRN,NSN,Map Folder,Raster Name,AWS URL,PDS Path
HTMC,Historical,68914,Misheguk Mountain,AK,250000,1951,1952,N,,,,1947,,,1951,Astronomical,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,Y,N,N,N,N,N,N,N,N,,English,600,Misheguk Mountain,Alaska,69,-162,68,-159,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=12021977,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Misheguk%20Mountain_463942_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Misheguk%20Mountain_463942_1951_250000_tn.jpg,463942,12021977,09/26/2018,22131598,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Misheguk%20Mountain_463942_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Misheguk%20Mountain_463942_1951_250000_tn.jpg,,,,AK_Misheguk Mountain_463942_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Misheguk%20Mountain_463942_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Misheguk Mountain_463942_1951_250000_geo.tif
HTMC,Historical,75050,Mt Fairweather,AK,250000,1961,1982,Y,,,,1979,1982,,1961,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Fairweather,Alaska,59,-138.5,58,-136,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682305,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Fairweather_361176_1961_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Fairweather_361176_1961_250000_tn.jpg,361176,5682305,09/11/2012,37219924,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361176_1961_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361176_1961_250000_tn.jpg,,,,AK_Mt Fairweather_361176_1961_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Fairweather_361176_1961_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Fairweather_361176_1961_250000_geo.tif
HTMC,Historical,75050,Mt Fairweather,AK,250000,1961,1979,Y,,,,,1978,,1961,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Fairweather,Alaska,59,-138.5,58,-136,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682307,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Fairweather_361177_1961_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Fairweather_361177_1961_250000_tn.jpg,361177,5682307,09/11/2012,37506779,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361177_1961_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361177_1961_250000_tn.jpg,,,,AK_Mt Fairweather_361177_1961_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Fairweather_361177_1961_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Fairweather_361177_1961_250000_geo.tif
HTMC,Historical,75050,Mt Fairweather,AK,250000,1961,1969,Y,,,,,,,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Fairweather,Alaska,59,-138.5,58,-136,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682309,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Fairweather_361178_1961_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Fairweather_361178_1961_250000_tn.jpg,361178,5682309,09/11/2012,33899558,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361178_1961_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361178_1961_250000_tn.jpg,,,,AK_Mt Fairweather_361178_1961_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Fairweather_361178_1961_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Fairweather_361178_1961_250000_geo.tif
HTMC,Historical,75050,Mt Fairweather,AK,250000,1961,1966,Y,,,,,,,1961,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Fairweather,Alaska,59,-138.5,58,-136,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682311,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Fairweather_361179_1961_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Fairweather_361179_1961_250000_tn.jpg,361179,5682311,09/11/2012,22830718,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361179_1961_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361179_1961_250000_tn.jpg,,,,AK_Mt Fairweather_361179_1961_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Fairweather_361179_1961_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Fairweather_361179_1961_250000_geo.tif
HTMC,Historical,75050,Mt Fairweather,AK,250000,1951,1955,N,,,,1948,,,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Fairweather,Alaska,59,-138.5,58,-136,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682303,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Fairweather_361175_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Fairweather_361175_1951_250000_tn.jpg,361175,5682303,09/11/2012,22511888,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361175_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361175_1951_250000_tn.jpg,,,,AK_Mt Fairweather_361175_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Fairweather_361175_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Fairweather_361175_1951_250000_geo.tif
HTMC,Historical,75050,Mt Fairweather,AK,250000,1951,1953,N,,,,1948,,,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Fairweather,Alaska,59,-138.5,58,-136,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682301,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Fairweather_361174_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Fairweather_361174_1951_250000_tn.jpg,361174,5682301,09/11/2012,21752911,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361174_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Fairweather_361174_1951_250000_tn.jpg,,,,AK_Mt Fairweather_361174_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Fairweather_361174_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Fairweather_361174_1951_250000_geo.tif
HTMC,Historical,68921,Mount Hayes,AK,250000,1955,1977,Y,,,,,1975,,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Hayes,Alaska,64,-147,63,-144,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661512,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mount%20Hayes_361800_1955_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mount%20Hayes_361800_1955_250000_tn.jpg,361800,5661512,08/14/2012,42382841,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361800_1955_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361800_1955_250000_tn.jpg,,,,AK_Mount Hayes_361800_1955_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mount%20Hayes_361800_1955_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mount Hayes_361800_1955_250000_geo.tif
HTMC,Historical,68921,Mount Hayes,AK,250000,1955,1977,Y,1,,,,1975,,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Hayes,Alaska,64,-147,63,-144,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661518,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mount%20Hayes_361804_1955_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mount%20Hayes_361804_1955_250000_tn.jpg,361804,5661518,08/14/2012,40313656,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361804_1955_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361804_1955_250000_tn.jpg,,,,AK_Mount Hayes_361804_1955_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mount%20Hayes_361804_1955_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mount Hayes_361804_1955_250000_geo.tif
HTMC,Historical,68921,Mount Hayes,AK,250000,1955,1970,Y,,,,,1969,,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Hayes,Alaska,64,-147,63,-144,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661516,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mount%20Hayes_361802_1955_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mount%20Hayes_361802_1955_250000_tn.jpg,361802,5661516,08/14/2012,36290653,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361802_1955_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361802_1955_250000_tn.jpg,,,,AK_Mount Hayes_361802_1955_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mount%20Hayes_361802_1955_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mount Hayes_361802_1955_250000_geo.tif
HTMC,Historical,68921,Mount Hayes,AK,250000,1955,1966,Y,,,,,,,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Hayes,Alaska,64,-147,63,-144,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661514,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mount%20Hayes_361801_1955_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mount%20Hayes_361801_1955_250000_tn.jpg,361801,5661514,08/14/2012,36323049,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361801_1955_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361801_1955_250000_tn.jpg,,,,AK_Mount Hayes_361801_1955_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mount%20Hayes_361801_1955_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mount Hayes_361801_1955_250000_geo.tif
HTMC,Historical,68921,Mount Hayes,AK,250000,1951,,N,,,,,,,,Unstated,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Hayes,Alaska,64,-147,63,-144,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661510,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mount%20Hayes_361799_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mount%20Hayes_361799_1951_250000_tn.jpg,361799,5661510,08/14/2012,28724993,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361799_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361799_1951_250000_tn.jpg,,,,AK_Mount Hayes_361799_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mount%20Hayes_361799_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mount Hayes_361799_1951_250000_geo.tif
HTMC,Historical,68921,Mount Hayes,AK,250000,1951,,N,1,,,,,,,Unstated,Universal Transverse Mercator,N,N,N,N,N,N,N,Y,,N,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Hayes,Alaska,64,-147,63,-144,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661508,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mount%20Hayes_361798_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mount%20Hayes_361798_1951_250000_tn.jpg,361798,5661508,08/14/2012,38096389,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361798_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361798_1951_250000_tn.jpg,,,,AK_Mount Hayes_361798_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mount%20Hayes_361798_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mount Hayes_361798_1951_250000_geo.tif
HTMC,Historical,68921,Mount Hayes,AK,250000,1950,1955,N,,,,,,,,Unstated,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Hayes,Alaska,64,-147,63,-144,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661504,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mount%20Hayes_361795_1950_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mount%20Hayes_361795_1950_250000_tn.jpg,361795,5661504,08/14/2012,30929519,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361795_1950_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361795_1950_250000_tn.jpg,,,,AK_Mount Hayes_361795_1950_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mount%20Hayes_361795_1950_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mount Hayes_361795_1950_250000_geo.tif
HTMC,Historical,68921,Mount Hayes,AK,250000,1950,1955,N,1,,,,,,,Unstated,Universal Transverse Mercator,N,N,N,N,N,N,N,Y,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Hayes,Alaska,64,-147,63,-144,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661506,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mount%20Hayes_361796_1950_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mount%20Hayes_361796_1950_250000_tn.jpg,361796,5661506,08/14/2012,37305612,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361796_1950_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mount%20Hayes_361796_1950_250000_tn.jpg,,,,AK_Mount Hayes_361796_1950_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mount%20Hayes_361796_1950_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mount Hayes_361796_1950_250000_geo.tif
HTMC,Historical,68922,Mt. Katmai,AK,250000,1964,1964,Y,,,,,,,,NAD27,Transverse Mercator,N,N,N,N,N,N,N,N,,N,Y,Y,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Katmai,Alaska,59,-156,58,-154,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=11747399,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Katmai_463965_1964_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Katmai_463965_1964_250000_tn.jpg,463965,11747399,07/16/2018,30210460,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_463965_1964_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_463965_1964_250000_tn.jpg,,,,AK_Mt Katmai_463965_1964_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Katmai_463965_1964_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Katmai_463965_1964_250000_geo.tif
HTMC,Historical,68922,Mt Katmai,AK,250000,1951,1984,Y,,,,,1975,,1951,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Katmai,Alaska,59,-156,58,-154,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661548,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Katmai_361187_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Katmai_361187_1951_250000_tn.jpg,361187,5661548,08/14/2012,29699796,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_361187_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_361187_1951_250000_tn.jpg,,,,AK_Mt Katmai_361187_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Katmai_361187_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Katmai_361187_1951_250000_geo.tif
HTMC,Historical,68922,Mt. Katmai,AK,250000,1951,1984,Y,,,,,1975,,1951,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Katmai,Alaska,59,-156,58,-154,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=11762137,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Katmai_463964_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Katmai_463964_1951_250000_tn.jpg,463964,11762137,07/20/2018,22724412,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_463964_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_463964_1951_250000_tn.jpg,,,,AK_Mt Katmai_463964_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Katmai_463964_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Katmai_463964_1951_250000_geo.tif
HTMC,Historical,68922,Mt Katmai,AK,250000,1951,1984,Y,1,,,,1975,,1951,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Katmai,Alaska,59,-156,58,-154,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661554,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Katmai_361190_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Katmai_361190_1951_250000_tn.jpg,361190,5661554,08/14/2012,24104844,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_361190_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_361190_1951_250000_tn.jpg,,,,AK_Mt Katmai_361190_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Katmai_361190_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Katmai_361190_1951_250000_geo.tif
HTMC,Historical,68922,Mt Katmai,AK,250000,1951,1977,N,1,,,,1975,,1951,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,Y,,N,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Mount Katmai,Alaska,59,-156,58,-154,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5661552,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Mt%20Katmai_361189_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Mt%20Katmai_361189_1951_250000_tn.jpg,361189,5661552,08/14/2012,31448761,1 X 2 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_361189_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Mt%20Katmai_361189_1951_250000_tn.jpg,,,,AK_Mt Katmai_361189_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Mt%20Katmai_361189_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Mt Katmai_361189_1951_250000_geo.tif
