name,sn,scale,date,rev,printed,Recon,series,Shaded_Relief,Best_topo,best_sr,best_mil,best_bath,Color,file,raster,Cell_name,dups,Notes
McGrath,361137,250000,1949,,1955,1,Topographic,0,0,0,0,0,sepia,AK_McGrath_361137_1949_250000_geo.tif,AK_McGrath_361137_1949_250000_geo,McGrath,,
McGrath,361140,250000,1958,,1967,0,Topographic,0,0,0,0,0,bright green,AK_McGrath_361140_1958_250000_geo.tif,AK_McGrath_361140_1958_250000_geo,McGrath,,
McGrath,361139,250000,1958,1973,1974,0,Topographic,0,0,0,0,0,,AK_McGrath_361139_1958_250000_geo.tif,AK_McGrath_361139_1958_250000_geo,McGrath,,
McGrath,361141,250000,1958,1984,1984,0,Topographic,0,1,0,0,0,,AK_McGrath_361141_1958_250000_geo.tif,AK_McGrath_361141_1958_250000_geo,McGrath,,
Meade River,463926,250000,1951,,1951,1,Topographic,0,0,0,0,0,,AK_Meade River_463926_1951_250000_geo.tif,AK_Meade River_463926_1951_250000_geo,Meade River,,1) Print date assumed (stamped: Aug 16 1951)
Meade River,361144,250000,1955,,1966,0,Topographic,0,0,0,0,0,,AK_Meade River_361144_1955_250000_geo.tif,AK_Meade River_361144_1955_250000_geo,Meade River,,
Meade River,361143,250000,1955,,1971,0,Topographic,0,0,0,0,0,,AK_Meade River_361143_1955_250000_geo.tif,AK_Meade River_361143_1955_250000_geo,Meade River,,
Meade River,361145,250000,1955,1982,1982,0,Topographic,0,1,0,0,0,,AK_Meade River_361145_1955_250000_geo.tif,AK_Meade River_361145_1955_250000_geo,Meade River,,
Medfra,361148,250000,1950,,1950,1,Topographic,0,0,0,0,0,sepia,AK_Medfra_361148_1950_250000_geo.tif,AK_Medfra_361148_1950_250000_geo,Medfra,2,1) Print date is assumed
Medfra,361149,250000,1950,,1950,1,Topographic,1,0,1,0,0,,AK_Medfra_361149_1950_250000_geo.tif,AK_Medfra_361149_1950_250000_geo,Medfra,,1) Print date assumed
Medfra,463933,250000,1950,,1950,1,Topographic,0,0,0,0,0,,AK_Medfra_463933_1950_250000_geo.tif,AK_Medfra_463933_1950_250000_geo,Medfra,2,1) Print date is assumed
Medfra,361152,250000,1959,,1967,0,Topographic,0,0,0,0,0,bright green,AK_Medfra_361152_1959_250000_geo.tif,AK_Medfra_361152_1959_250000_geo,Medfra,,
Medfra,361151,250000,1959,1971,1972,0,Topographic,0,0,0,0,0,,AK_Medfra_361151_1959_250000_geo.tif,AK_Medfra_361151_1959_250000_geo,Medfra,,
Medfra,361150,250000,1959,1984,1984,0,Topographic,0,1,0,0,0,,AK_Medfra_361150_1959_250000_geo.tif,AK_Medfra_361150_1959_250000_geo,Medfra,,
Melozitna,361154,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Melozitna_361154_1951_250000_geo.tif,AK_Melozitna_361154_1951_250000_geo,Melozitna,,
Melozitna,361155,250000,1951,,1952,1,Topographic,1,0,0,0,0,,AK_Melozitna_361155_1951_250000_geo.tif,AK_Melozitna_361155_1951_250000_geo,Melozitna,,
Melozitna,361158,250000,1956,,1961,0,Topographic,1,0,1,0,0,,AK_Melozitna_361158_1956_250000_geo.tif,AK_Melozitna_361158_1956_250000_geo,Melozitna,,
Melozitna,361159,250000,1956,,1961,0,Topographic,0,0,0,0,0,bright green,AK_Melozitna_361159_1956_250000_geo.tif,AK_Melozitna_361159_1956_250000_geo,Melozitna,,
Melozitna,361157,250000,1956,1970,1971,0,Topographic,0,0,0,0,0,,AK_Melozitna_361157_1956_250000_geo.tif,AK_Melozitna_361157_1956_250000_geo,Melozitna,,
Melozitna,361156,250000,1956,1970,1978,0,Topographic,0,0,0,0,0,,AK_Melozitna_361156_1956_250000_geo.tif,AK_Melozitna_361156_1956_250000_geo,Melozitna,,
Melozitna,361160,250000,1956,1984,1984,0,Topographic,0,1,0,0,0,,AK_Melozitna_361160_1956_250000_geo.tif,AK_Melozitna_361160_1956_250000_geo,Melozitna,,
Middleton Island,361162,250000,1950,,1950,1,Topographic,0,0,0,0,0,sepia,AK_Middleton Island_361162_1950_250000_geo.tif,AK_Middleton Island_361162_1950_250000_geo,Middleton Island,2,1) Print date is assumed
Middleton Island,463940,250000,1950,,1950,1,Topographic,0,0,0,0,0,sepia,AK_Middleton Island_463940_1950_250000_geo.tif,AK_Middleton Island_463940_1950_250000_geo,Middleton Island,2,"1) Print date is assumed (stamped Oct 23, 1950)"
Middleton Island,361161,250000,1948,,1962,1,Topographic,0,0,0,0,0,,AK_Middleton Island_361161_1948_250000_geo.tif,AK_Middleton Island_361161_1948_250000_geo,Middleton Island,,
Middleton Island,361164,250000,1955,,1965,0,Topographic,0,0,0,0,0,,AK_Middleton Island_361164_1955_250000_geo.tif,AK_Middleton Island_361164_1955_250000_geo,Middleton Island,,
Middleton Island,463939,250000,1965,,1965,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Middleton Island_463939_1965_250000_geo.tif,AK_Middleton Island_463939_1965_250000_geo,Middleton Island,,
Middleton Island,361163,250000,1955,,1970,0,Topographic,0,1,0,0,0,,AK_Middleton Island_361163_1955_250000_geo.tif,AK_Middleton Island_361163_1955_250000_geo,Middleton Island,,
Misheguk Mountain,463942,250000,1951,,1952,1,Topographic,0,0,0,0,0,,AK_Misheguk Mountain_463942_1951_250000_geo.tif,AK_Misheguk Mountain_463942_1951_250000_geo,Misheguk Mountain,,
Misheguk Mountain,361170,250000,1956,,1962,0,Topographic,1,0,0,0,0,,AK_Misheguk Mountain_361170_1956_250000_geo.tif,AK_Misheguk Mountain_361170_1956_250000_geo,Misheguk Mountain,,
Misheguk Mountain,361171,250000,1956,,1962,0,Topographic,0,0,0,0,0,sepia,AK_Misheguk Mountain_361171_1956_250000_geo.tif,AK_Misheguk Mountain_361171_1956_250000_geo,Misheguk Mountain,,
Misheguk Mountain,361168,250000,1956,,1970,0,Topographic,0,0,0,0,0,,AK_Misheguk Mountain_361168_1956_250000_geo.tif,AK_Misheguk Mountain_361168_1956_250000_geo,Misheguk Mountain,,
Misheguk Mountain,361167,250000,1956,1975,1978,0,Topographic,1,0,1,0,0,sepia,AK_Misheguk Mountain_361167_1956_250000_geo.tif,AK_Misheguk Mountain_361167_1956_250000_geo,Misheguk Mountain,,
Misheguk Mountain,361169,250000,1956,1975,1978,0,Topographic,0,0,0,0,0,,AK_Misheguk Mountain_361169_1956_250000_geo.tif,AK_Misheguk Mountain_361169_1956_250000_geo,Misheguk Mountain,,
Misheguk Mountain,361172,250000,1956,1983,1983,0,Topographic,0,1,0,0,0,,AK_Misheguk Mountain_361172_1956_250000_geo.tif,AK_Misheguk Mountain_361172_1956_250000_geo,Misheguk Mountain,2,
Misheguk Mountain,463941,250000,1956,1983,1983,0,Topographic,0,0,0,0,0,,AK_Misheguk Mountain_463941_1956_250000_geo.tif,AK_Misheguk Mountain_463941_1956_250000_geo,Misheguk Mountain,2,
Mt Fairweather,361174,250000,1951,,1953,1,Topographic,0,0,0,0,0,,AK_Mt Fairweather_361174_1951_250000_geo.tif,AK_Mt Fairweather_361174_1951_250000_geo,Mount Fairweather,,1) Cell name not the same as name
Mt Fairweather,361175,250000,1951,,1955,1,Topographic,0,0,0,0,0,,AK_Mt Fairweather_361175_1951_250000_geo.tif,AK_Mt Fairweather_361175_1951_250000_geo,Mount Fairweather,,1) Cell name not the same as name
Mt Fairweather,361179,250000,1961,,1966,0,Topographic,0,0,0,0,0,bright green,AK_Mt Fairweather_361179_1961_250000_geo.tif,AK_Mt Fairweather_361179_1961_250000_geo,Mount Fairweather,,1) Cell name not the same as name
Mt Fairweather,361178,250000,1961,,1969,0,Topographic,0,0,0,0,0,,AK_Mt Fairweather_361178_1961_250000_geo.tif,AK_Mt Fairweather_361178_1961_250000_geo,Mount Fairweather,,1) Cell name not the same as name
Mt Fairweather,361177,250000,1961,1978,1979,0,Topographic,0,0,0,0,0,,AK_Mt Fairweather_361177_1961_250000_geo.tif,AK_Mt Fairweather_361177_1961_250000_geo,Mount Fairweather,,1) Cell name not the same as name
Mt Fairweather,361176,250000,1961,1982,1982,0,Topographic,0,1,0,0,0,,AK_Mt Fairweather_361176_1961_250000_geo.tif,AK_Mt Fairweather_361176_1961_250000_geo,Mount Fairweather,,1) Cell name not the same as name
Mt Hayes,361798,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Mount Hayes_361798_1951_250000_geo.tif,AK_Mount Hayes_361798_1951_250000_geo,Mount Hayes,,1) Name on map does not match name on file; 2) Cell name not the same as name; 3) Print date assumed
Mt Hayes,361799,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Mount Hayes_361799_1951_250000_geo.tif,AK_Mount Hayes_361799_1951_250000_geo,Mount Hayes,,1) Name on map does not match name on file; 2) Cell name not the same as name; 3) Print date assumed
Mt Hayes,361795,250000,1950,,1955,1,Topographic,0,0,0,0,0,sepia,AK_Mount Hayes_361795_1950_250000_geo.tif,AK_Mount Hayes_361795_1950_250000_geo,Mount Hayes,,1) Name on map does not match name on file; 2) Cell name not the same as name
Mt Hayes,361796,250000,1950,,1955,1,Topographic,1,0,1,0,0,,AK_Mount Hayes_361796_1950_250000_geo.tif,AK_Mount Hayes_361796_1950_250000_geo,Mount Hayes,,1) Name on map does not match name on file; 2) Cell name not the same as name
Mt Hayes,361801,250000,1955,,1966,0,Topographic,0,0,0,0,0,bright green,AK_Mount Hayes_361801_1955_250000_geo.tif,AK_Mount Hayes_361801_1955_250000_geo,Mount Hayes,,1) Name on map does not match name on file; 2) Cell name not the same as name
Mt Hayes,361802,250000,1955,1969,1970,0,Topographic,0,0,0,0,0,,AK_Mount Hayes_361802_1955_250000_geo.tif,AK_Mount Hayes_361802_1955_250000_geo,Mount Hayes,,1) Name on map does not match name on file; 2) Cell name not the same as name
Mt Hayes,361800,250000,1955,1975,1977,0,Topographic,0,1,0,0,0,,AK_Mount Hayes_361800_1955_250000_geo.tif,AK_Mount Hayes_361800_1955_250000_geo,Mount Hayes,,1) Name on map does not match name in file; 2) Cell name not the same as name; 3) USGS logo in marginalia
Mt Hayes,361804,250000,1955,1975,1977,0,Topographic,0,0,0,0,0,,AK_Mount Hayes_361804_1955_250000_geo.tif,AK_Mount Hayes_361804_1955_250000_geo,Mount Hayes,,1) Name on map does not match name on file; 2) Cell name not the same as name
Mt Katmai,361181,250000,1951,,1952,1,Topographic,0,0,0,0,0,,AK_Mt Katmai_361181_1951_250000_geo.tif,AK_Mt Katmai_361181_1951_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,361183,250000,1951,,1952,1,Topographic,1,0,0,0,0,,AK_Mt Katmai_361183_1951_250000_geo.tif,AK_Mt Katmai_361183_1951_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,361180,250000,1948,,1954,1,Topographic,0,0,0,0,0,sepia,AK_Mt Katmai_361180_1948_250000_geo.tif,AK_Mt Katmai_361180_1948_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,361185,250000,1951,,1957,0,Topographic,0,0,0,0,0,,AK_Mt Katmai_361185_1951_250000_geo.tif,AK_Mt Katmai_361185_1951_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,361186,250000,1951,,1957,0,Topographic,1,0,0,0,0,,AK_Mt Katmai_361186_1951_250000_geo.tif,AK_Mt Katmai_361186_1951_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,361182,250000,1951,,1959,0,Topographic,1,0,0,0,0,,AK_Mt Katmai_361182_1951_250000_geo.tif,AK_Mt Katmai_361182_1951_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,361184,250000,1951,,1959,0,Topographic,0,0,0,0,0,bright green,AK_Mt Katmai_361184_1951_250000_geo.tif,AK_Mt Katmai_361184_1951_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,463965,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Mt Katmai_463965_1964_250000_geo.tif,AK_Mt Katmai_463965_1964_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,361188,250000,1951,1975,1977,0,Topographic,0,0,0,0,0,,AK_Mt Katmai_361188_1951_250000_geo.tif,AK_Mt Katmai_361188_1951_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,361189,250000,1951,1975,1977,0,Topographic,1,0,1,0,0,,AK_Mt Katmai_361189_1951_250000_geo.tif,AK_Mt Katmai_361189_1951_250000_geo,Mount Katmai,,1) Cell name not the same as name
Mt Katmai,361187,250000,1951,1975,1984,0,Topographic,0,0,0,0,0,,AK_Mt Katmai_361187_1951_250000_geo.tif,AK_Mt Katmai_361187_1951_250000_geo,Mount Katmai,2,1) Cell name not the same as name
Mt Katmai,361190,250000,1951,1975,1984,0,Topographic,0,0,0,0,0,,AK_Mt Katmai_361190_1951_250000_geo.tif,AK_Mt Katmai_361190_1951_250000_geo,Mount Katmai,2,1) Cell name not the same as name
Mt Katmai,463964,250000,1951,1975,1984,0,Topographic,0,1,0,0,0,,AK_Mt Katmai_463964_1951_250000_geo.tif,AK_Mt Katmai_463964_1951_250000_geo,Mount Katmai,,1) Cell name not the same as name; 2) USGS logo in marginalia
Mt McKinley,361198,250000,1952,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Mount McKinley_361198_1952_250000_geo.tif,AK_Mount McKinley_361198_1952_250000_geo,Mount McKinley,,1) Name on map does not match name on file; 2) Cell name not the same as name; 3) Print date assumed
Mt McKinley,361199,250000,1952,,1952,1,Topographic,1,0,0,0,0,,AK_Mount McKinley_361199_1952_250000_geo.tif,AK_Mount McKinley_361199_1952_250000_geo,Mount McKinley,,1) Name on map does not match name on file; 2) Cell name not the same as name; 3) Print date assumed
Mt McKinley,361197,250000,1952,,1954,1,Topographic,0,0,0,0,0,sepia,AK_Mount McKinley_361197_1952_250000_geo.tif,AK_Mount McKinley_361197_1952_250000_geo,Mount McKinley,,1) Name on map does not match name on file; 2) Cell name not the same as name
Mt McKinley,361200,250000,1952,,1954,1,Topographic,1,0,1,0,0,,AK_Mount McKinley_361200_1952_250000_geo.tif,AK_Mount McKinley_361200_1952_250000_geo,Mount McKinley,,1) Name on map does not match name on file; 2) Cell name not the same as name
Mt McKinley,361201,250000,1958,,1966,0,Topographic,0,0,0,0,0,bright green,AK_Mount McKinley_361201_1958_250000_geo.tif,AK_Mount McKinley_361201_1958_250000_geo,Mount McKinley,,1) Name on map does not match name on file; 2) Cell name not the same as name
Mt McKinley,361202,250000,1958,1969,1970,0,Topographic,0,0,0,0,0,,AK_Mount McKinley_361202_1969_250000_geo.tif,AK_Mount McKinley_361202_1969_250000_geo,Mount McKinley,,1) Name on map does not match name on file; 2) Cell name not the same as name; 3) Date in filename is wrong
Mt McKinley,361203,250000,1958,1978,1980,0,Topographic,0,0,0,0,0,,AK_Mount McKinley_361203_1958_250000_geo.tif,AK_Mount McKinley_361203_1958_250000_geo,Mount McKinley,,1) Name on map does not match name on file; 2) Cell name not the same as name
Mt McKinley,361191,250000,1958,1982,1982,0,Topographic,0,1,0,0,0,,AK_Mt McKinley_361191_1958_250000_geo.tif,AK_Mt McKinley_361191_1958_250000_geo,Mount McKinley,,1) Cell name not the same as name
Mt Michelson,463975,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Mt Michelson_463975_1951_250000_geo.tif,AK_Mt Michelson_463975_1951_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,463977,250000,1951,,1952,1,Topographic,1,0,0,0,0,,AK_Mt Michelson_463977_1951_250000_geo.tif,AK_Mt Michelson_463977_1951_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,463970,250000,1951,1956,1956,1,Topographic,0,0,0,0,0,sepia,AK_Mt Michelson_463970_1951_250000_geo.tif,AK_Mt Michelson_463970_1951_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,463974,250000,1951,1956,1956,1,Topographic,1,0,0,0,0,,AK_Mt Michelson_463974_1951_250000_geo.tif,AK_Mt Michelson_463974_1951_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,361208,250000,1956,,1962,0,Topographic,0,0,0,0,0,,AK_Mt Michelson_361208_1956_250000_geo.tif,AK_Mt Michelson_361208_1956_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,361209,250000,1956,,1962,0,Topographic,1,0,0,0,0,,AK_Mt Michelson_361209_1956_250000_geo.tif,AK_Mt Michelson_361209_1956_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,361206,250000,1956,,1967,0,Topographic,1,0,1,0,0,,AK_Mt Michelson_361206_1956_250000_geo.tif,AK_Mt Michelson_361206_1956_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,361207,250000,1956,,1967,0,Topographic,0,0,0,0,0,,AK_Mt Michelson_361207_1956_250000_geo.tif,AK_Mt Michelson_361207_1956_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,361212,250000,1956,,1974,0,Topographic,0,0,0,0,0,,AK_Mt Michelson_361212_1956_250000_geo.tif,AK_Mt Michelson_361212_1956_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,361901,250000,1956,1983,1983,0,Topographic,0,0,0,0,0,,AK_Mt Michelson_361901_1956_250000_geo.tif,AK_Mt Michelson_361901_1956_250000_geo,Mount Michelson,,1) Cell name not the same as name
Mt Michelson,463969,250000,1956,1983,1983,0,Topographic,0,1,0,0,0,,AK_Mt Michelson_463969_1956_250000_geo.tif,AK_Mt Michelson_463969_1956_250000_geo,Mount Michelson,,1) Cell name not the same as name; 2) USGS logo in marginalia
Mt Michelson,463978,250000,1956,1983,1983,0,Topographic,0,0,0,0,0,,AK_Mt Michelson_463978_1956_250000_geo.tif,AK_Mt Michelson_463978_1956_250000_geo,Mount Michelson,,1) Cell name not the same as name; 2) Print date is assumed
Mt St Elias,361192,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Mt Saint Elias_361192_1951_250000_geo.tif,AK_Mt Saint Elias_361192_1951_250000_geo,Mount Saint Elias,,1) Name on map does not match name in file; 2) Cell name not the same as name; 3) Top left corner of map missing
Mt St Elias,463950,250000,1951,,1952,1,Topographic,0,0,0,0,0,,AK_Mt St Elias_463950_1951_250000_geo.tif,AK_Mt St Elias_463950_1951_250000_geo,Mount Saint Elias,,1) Cell name not the same as name
Mt St Elias,361193,250000,1951,,1958,1,Topographic,0,0,0,0,0,sepia,AK_Mt Saint Elias_361193_1951_250000_geo.tif,AK_Mt Saint Elias_361193_1951_250000_geo,Mount Saint Elias,,1) Name on map does not match name in file; 2) Cell name not the same as name
Mt St Elias,361194,250000,1959,,1966,0,Topographic,0,0,0,0,0,bright green,AK_Mt Saint Elias_361194_1959_250000_geo.tif,AK_Mt Saint Elias_361194_1959_250000_geo,Mount Saint Elias,,1) Name on map does not match name in file; 2) Cell name not the same as name
Mt St Elias,361195,250000,1959,,1970,0,Topographic,0,0,0,0,0,,AK_Mt Saint Elias_361195_1959_250000_geo.tif,AK_Mt Saint Elias_361195_1959_250000_geo,Mount Saint Elias,,1) Name on map does not match name in file; 2) Cell name not the same as name
Mt St Elias,361196,250000,1959,1983,1983,0,Topographic,0,1,0,0,0,,AK_Mt Saint Elias_361196_1959_250000_geo.tif,AK_Mt Saint Elias_361196_1959_250000_geo,Mount Saint Elias,,1) Name on map does not match name in file; 2) Cell name not the same as name
Nabesna,361217,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Nabesna_361217_1951_250000_geo.tif,AK_Nabesna_361217_1951_250000_geo,Nabesna,2,"1) Print date is assumed (hand labelled Jan 24, 1951)"
Nabesna,361218,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Nabesna_361218_1951_250000_geo.tif,AK_Nabesna_361218_1951_250000_geo,Nabesna,,"1) Print date assumed (hand labelled: Jan 24, 1951)"
Nabesna,463980,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Nabesna_463980_1951_250000_geo.tif,AK_Nabesna_463980_1951_250000_geo,Nabesna,2,"1) Print date is assumed (stamped Jan 25, 1951)"
Nabesna,361215,250000,1950,,1954,1,Topographic,0,0,0,0,0,sepia,AK_Nabesna_361215_1950_250000_geo.tif,AK_Nabesna_361215_1950_250000_geo,Nabesna,,
Nabesna,361216,250000,1950,,1954,1,Topographic,1,0,0,0,0,,AK_Nabesna_361216_1950_250000_geo.tif,AK_Nabesna_361216_1950_250000_geo,Nabesna,,
Nabesna,361219,250000,1950,1957,1957,1,Topographic,0,0,0,0,0,,AK_Nabesna_361219_1950_250000_geo.tif,AK_Nabesna_361219_1950_250000_geo,Nabesna,,
Nabesna,361220,250000,1950,1957,1957,1,Topographic,1,0,0,0,0,,AK_Nabesna_361220_1950_250000_geo.tif,AK_Nabesna_361220_1950_250000_geo,Nabesna,,
Nabesna,361223,250000,1960,,1966,0,Topographic,0,0,0,0,0,bright green,AK_Nabesna_361223_1960_250000_geo.tif,AK_Nabesna_361223_1960_250000_geo,Nabesna,2,
Nabesna,463979,250000,1960,,1966,0,Topographic,0,0,0,0,0,,AK_Nabesna_463979_1960_250000_geo.tif,AK_Nabesna_463979_1960_250000_geo,Nabesna,2,
Nabesna,361221,250000,1960,,1967,0,Topographic,1,0,1,0,0,,AK_Nabesna_361221_1960_250000_geo.tif,AK_Nabesna_361221_1960_250000_geo,Nabesna,,
Nabesna,361222,250000,1960,,1970,0,Topographic,0,0,0,0,0,bright green,AK_Nabesna_361222_1960_250000_geo.tif,AK_Nabesna_361222_1960_250000_geo,Nabesna,,
Nabesna,361224,250000,1960,1982,1982,0,Topographic,0,0,0,0,0,bright green,AK_Nabesna_361224_1960_250000_geo.tif,AK_Nabesna_361224_1960_250000_geo,Nabesna,,
Nabesna,361213,250000,1960,1982,1987,0,Topographic,0,1,0,0,0,,AK_Nabesna_361213_1960_250000_geo.tif,AK_Nabesna_361213_1960_250000_geo,Nabesna,,
Naknek,361231,250000,1952,,1953,1,Topographic,0,0,0,0,0,sepia,AK_Naknek_361231_1952_250000_geo.tif,AK_Naknek_361231_1952_250000_geo,Naknek,,
Naknek,361230,250000,1952,,1956,1,Topographic,0,0,0,0,0,sepia,AK_Naknek_361230_1952_250000_geo.tif,AK_Naknek_361230_1952_250000_geo,Naknek,,
Naknek,361228,250000,1952,,1958,0,Topographic,1,0,0,0,0,,AK_Naknek_361228_1952_250000_geo.tif,AK_Naknek_361228_1952_250000_geo,Naknek,,
Naknek,361229,250000,1952,,1958,0,Topographic,0,0,0,0,0,,AK_Naknek_361229_1952_250000_geo.tif,AK_Naknek_361229_1952_250000_geo,Naknek,,
Naknek,361227,250000,1952,,1962,0,Topographic,0,0,0,0,0,,AK_Naknek_361227_1952_250000_geo.tif,AK_Naknek_361227_1952_250000_geo,Naknek,,
Naknek,463985,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Naknek_463985_1964_250000_geo.tif,AK_Naknek_463985_1964_250000_geo,Naknek,,
Naknek,361232,250000,1952,,1965,0,Topographic,1,0,1,0,0,,AK_Naknek_361232_1952_250000_geo.tif,AK_Naknek_361232_1952_250000_geo,Naknek,,
Naknek,361233,250000,1952,1972,1974,0,Topographic,0,0,0,0,0,,AK_Naknek_361233_1952_250000_geo.tif,AK_Naknek_361233_1952_250000_geo,Naknek,,
Naknek,361234,250000,1952,1981,1981,0,Topographic,0,0,0,0,0,,AK_Naknek_361234_1952_250000_geo.tif,AK_Naknek_361234_1952_250000_geo,Naknek,,
Naknek,361226,250000,1952,1988,1988,0,Topographic,0,1,0,0,0,,AK_Naknek_361226_1952_250000_geo.tif,AK_Naknek_361226_1952_250000_geo,Naknek,,
Naknek,361235,250000,1952,1988,1988,0,Topographic,0,0,0,0,0,,AK_Naknek_361235_1952_250000_geo.tif,AK_Naknek_361235_1952_250000_geo,Naknek,,1) USGS logo in marginalia
Noatak,463991,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Noatak_463991_1951_250000_geo.tif,AK_Noatak_463991_1951_250000_geo,Noatak,,1) Print date assumed (stamped: Jul 23 1951)
Noatak,463989,250000,1951,,1955,1,Topographic,0,0,0,0,0,,AK_Noatak_463989_1951_250000_geo.tif,AK_Noatak_463989_1951_250000_geo,Noatak,,
Noatak,361239,250000,1955,,1962,0,Topographic,0,0,0,0,0,,AK_Noatak_361239_1955_250000_geo.tif,AK_Noatak_361239_1955_250000_geo,Noatak,,
Noatak,361240,250000,1955,,1962,0,Topographic,1,0,0,0,0,,AK_Noatak_361240_1955_250000_geo.tif,AK_Noatak_361240_1955_250000_geo,Noatak,,
Noatak,463990,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Noatak_463990_1964_250000_geo.tif,AK_Noatak_463990_1964_250000_geo,Noatak,,
Noatak,361241,250000,1955,1969,1970,0,Topographic,0,0,0,0,0,,AK_Noatak_361241_1955_250000_geo.tif,AK_Noatak_361241_1955_250000_geo,Noatak,,
Noatak,361242,250000,1955,1969,1970,0,Topographic,1,0,1,0,0,,AK_Noatak_361242_1955_250000_geo.tif,AK_Noatak_361242_1955_250000_geo,Noatak,,
Noatak,361243,250000,1955,1982,1982,0,Topographic,0,0,0,0,0,,AK_Noatak_361243_1955_250000_geo.tif,AK_Noatak_361243_1955_250000_geo,Noatak,,
Noatak,361236,250000,1955,1987,1987,0,Topographic,0,0,0,0,0,,AK_Noatak_361236_1955_250000_geo.tif,AK_Noatak_361236_1955_250000_geo,Noatak,,
Noatak,361244,250000,1955,1987,1987,0,Topographic,0,1,0,0,0,,AK_Noatak_361244_1955_250000_geo.tif,AK_Noatak_361244_1955_250000_geo,Noatak,,1) USGS logo in marginalia
Nome,361810,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Nome_361810_1951_250000_geo.tif,AK_Nome_361810_1951_250000_geo,Nome,,1) Print date assumed
Nome,361811,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Nome_361811_1951_250000_geo.tif,AK_Nome_361811_1951_250000_geo,Nome,,1) Print date assumed
Nome,361808,250000,1950,,1956,0,Topographic,0,0,0,0,0,sepia,AK_Nome_361808_1950_250000_geo.tif,AK_Nome_361808_1950_250000_geo,Nome,,
Nome,361809,250000,1950,,1956,0,Topographic,1,0,1,0,0,,AK_Nome_361809_1950_250000_geo.tif,AK_Nome_361809_1950_250000_geo,Nome,,
Nome,707828,250000,1957,,1957,0,Q501-2 - Army COE,0,0,0,1,0,dark blue,AK_Nome_707828_1957_250000_geo.tif,AK_Nome_707828_1957_250000_geo,Nome,,
Nome,361806,250000,1950,,1959,0,Topographic,0,0,0,0,0,,AK_Nome_361806_1950_250000_geo.tif,AK_Nome_361806_1950_250000_geo,Nome,,
Nome,361812,250000,1950,1972,1976,0,Topographic,0,0,0,0,0,,AK_Nome_361812_1950_250000_geo.tif,AK_Nome_361812_1950_250000_geo,Nome,,
Nome,361807,250000,1950,1985,1986,0,Bathymetric,0,1,0,0,1,,AK_Nome_361807_1950_250000_geo.tif,AK_Nome_361807_1950_250000_geo,Nome,,
Norton Bay,361247,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Norton Bay_361247_1951_250000_geo.tif,AK_Norton Bay_361247_1951_250000_geo,Norton Bay,,1) Print date assumed (stamped: Nov 2 1951)
Norton Bay,361248,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Norton Bay_361248_1951_250000_geo.tif,AK_Norton Bay_361248_1951_250000_geo,Norton Bay,,1) Print date assumed
Norton Bay,361245,250000,1948,,1954,1,Topographic,1,0,0,0,0,,AK_Norton Bay_361245_1948_250000_geo.tif,AK_Norton Bay_361245_1948_250000_geo,Norton Bay,,
