Series,Version,Cell ID,Map Name,Primary State,Scale,Date On Map,Imprint Year,Woodland Tint,Visual Version Number,Photo Inspection Year,Photo Revision Year,Aerial Photo Year,Edit Year,Field Check Year,Survey Year,Datum,Projection,Advance,Preliminary,Provisional,Interim,Planimetric,Special Printing,Special Map,Shaded Relief,Orthophoto,Pub USGS,Pub Army Corps Eng,Pub Army Map,Pub Forest Serv,Pub Military Other,Pub Reclamation,Pub War Dept,Pub Bur Land Mgmt,Pub Natl Park Serv,Pub Indian Affairs,Pub EPA,Pub Tenn Valley Auth,Pub US Commerce,Keywords,Map Language,Scanner Resolution,Cell Name,Primary State Name,N Lat,W Long,S Lat,E Long,Link to HTMC Metadata,Download GeoPDF,View FGDC Metadata XML,View Thumbnail Image,Scan ID,GDA Item ID,Create Date,Byte Count,Grid Size,Download Product S3,View Thumbnail Image S3,NRN,NSN,Map Folder,Raster Name,AWS URL,PDS Path
HTMC,Historical,76737,Seldovia B-6 SE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia B-6 SE,Alaska,59.375,-152.0625,59.25,-151.875,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682369,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20B-6%20SE_353780_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20B-6%20SE_353780_1987_25000_tn.jpg,353780,5682369,09/11/2012,23677887,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20B-6%20SE_353780_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20B-6%20SE_353780_1987_25000_tn.jpg,,,,AK_Seldovia B-6 SE_353780_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20B-6%20SE_353780_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia B-6 SE_353780_1987_25000_geo.tif
HTMC,Historical,40494,Seldovia C-3 NW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia C-3 NW,Alaska,59.75,-151.125,59.625,-150.9375,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682371,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20C-3%20NW_353781_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20C-3%20NW_353781_1987_25000_tn.jpg,353781,5682371,09/11/2012,20183235,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-3%20NW_353781_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-3%20NW_353781_1987_25000_tn.jpg,,,,AK_Seldovia C-3 NW_353781_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20C-3%20NW_353781_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia C-3 NW_353781_1987_25000_geo.tif
HTMC,Historical,71554,Seldovia C-4 NE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia C-4 NE,Alaska,59.75,-151.3125,59.625,-151.125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682373,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20C-4%20NE_353782_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20C-4%20NE_353782_1987_25000_tn.jpg,353782,5682373,09/11/2012,26203120,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-4%20NE_353782_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-4%20NE_353782_1987_25000_tn.jpg,,,,AK_Seldovia C-4 NE_353782_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20C-4%20NE_353782_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia C-4 NE_353782_1987_25000_geo.tif
HTMC,Historical,40495,Seldovia C-4 NW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia C-4 NW,Alaska,59.75,-151.5,59.625,-151.3125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682375,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20C-4%20NW_353783_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20C-4%20NW_353783_1987_25000_tn.jpg,353783,5682375,09/11/2012,21553343,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-4%20NW_353783_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-4%20NW_353783_1987_25000_tn.jpg,,,,AK_Seldovia C-4 NW_353783_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20C-4%20NW_353783_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia C-4 NW_353783_1987_25000_geo.tif
HTMC,Historical,40496,Seldovia C-4 SE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia C-4 SE,Alaska,59.625,-151.3125,59.5,-151.125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682377,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20C-4%20SE_353784_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20C-4%20SE_353784_1987_25000_tn.jpg,353784,5682377,09/11/2012,22269620,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-4%20SE_353784_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-4%20SE_353784_1987_25000_tn.jpg,,,,AK_Seldovia C-4 SE_353784_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20C-4%20SE_353784_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia C-4 SE_353784_1987_25000_geo.tif
HTMC,Historical,40497,Seldovia C-4 SW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia C-4 SW,Alaska,59.625,-151.5,59.5,-151.3125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682379,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20C-4%20SW_353785_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20C-4%20SW_353785_1987_25000_tn.jpg,353785,5682379,09/11/2012,20773951,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-4%20SW_353785_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-4%20SW_353785_1987_25000_tn.jpg,,,,AK_Seldovia C-4 SW_353785_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20C-4%20SW_353785_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia C-4 SW_353785_1987_25000_geo.tif
HTMC,Historical,40498,Seldovia C-5 NE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia C-5 NE,Alaska,59.75,-151.6875,59.625,-151.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682381,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20C-5%20NE_353786_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20C-5%20NE_353786_1987_25000_tn.jpg,353786,5682381,09/11/2012,19721454,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-5%20NE_353786_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-5%20NE_353786_1987_25000_tn.jpg,,,,AK_Seldovia C-5 NE_353786_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20C-5%20NE_353786_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia C-5 NE_353786_1987_25000_geo.tif
HTMC,Historical,40499,Seldovia C-5 NW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia C-5 NW,Alaska,59.75,-151.875,59.625,-151.6875,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682383,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20C-5%20NW_353787_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20C-5%20NW_353787_1987_25000_tn.jpg,353787,5682383,09/11/2012,22612304,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-5%20NW_353787_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-5%20NW_353787_1987_25000_tn.jpg,,,,AK_Seldovia C-5 NW_353787_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20C-5%20NW_353787_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia C-5 NW_353787_1987_25000_geo.tif
HTMC,Historical,40500,Seldovia C-5 SE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia C-5 SE,Alaska,59.625,-151.6875,59.5,-151.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682385,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20C-5%20SE_353788_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20C-5%20SE_353788_1987_25000_tn.jpg,353788,5682385,09/11/2012,27175748,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-5%20SE_353788_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20C-5%20SE_353788_1987_25000_tn.jpg,,,,AK_Seldovia C-5 SE_353788_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20C-5%20SE_353788_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia C-5 SE_353788_1987_25000_geo.tif
HTMC,Historical,40501,Seldovia D-3 SW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia D-3 SW,Alaska,59.875,-151.125,59.75,-150.9375,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682387,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20D-3%20SW_353789_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20D-3%20SW_353789_1987_25000_tn.jpg,353789,5682387,09/11/2012,19632613,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-3%20SW_353789_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-3%20SW_353789_1987_25000_tn.jpg,,,,AK_Seldovia D-3 SW_353789_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20D-3%20SW_353789_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia D-3 SW_353789_1987_25000_geo.tif
HTMC,Historical,40502,Seldovia D-4 SE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia D-4 SE,Alaska,59.875,-151.3125,59.75,-151.125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682389,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20D-4%20SE_353790_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20D-4%20SE_353790_1987_25000_tn.jpg,353790,5682389,09/11/2012,16303740,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-4%20SE_353790_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-4%20SE_353790_1987_25000_tn.jpg,,,,AK_Seldovia D-4 SE_353790_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20D-4%20SE_353790_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia D-4 SE_353790_1987_25000_geo.tif
HTMC,Historical,40503,Seldovia D-4 SW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia D-4 SW,Alaska,59.875,-151.5,59.75,-151.3125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682391,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20D-4%20SW_353791_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20D-4%20SW_353791_1987_25000_tn.jpg,353791,5682391,09/11/2012,16287180,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-4%20SW_353791_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-4%20SW_353791_1987_25000_tn.jpg,,,,AK_Seldovia D-4 SW_353791_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20D-4%20SW_353791_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia D-4 SW_353791_1987_25000_geo.tif
HTMC,Historical,40504,Seldovia D-5 NE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia D-5 NE,Alaska,60,-151.6875,59.875,-151.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682393,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20D-5%20NE_353792_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20D-5%20NE_353792_1987_25000_tn.jpg,353792,5682393,09/11/2012,16083711,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-5%20NE_353792_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-5%20NE_353792_1987_25000_tn.jpg,,,,AK_Seldovia D-5 NE_353792_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20D-5%20NE_353792_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia D-5 NE_353792_1987_25000_geo.tif
HTMC,Historical,40505,Seldovia D-5 NW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia D-5 NW,Alaska,60,-151.875,59.875,-151.6875,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682395,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20D-5%20NW_353793_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20D-5%20NW_353793_1987_25000_tn.jpg,353793,5682395,09/11/2012,22511687,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-5%20NW_353793_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-5%20NW_353793_1987_25000_tn.jpg,,,,AK_Seldovia D-5 NW_353793_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20D-5%20NW_353793_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia D-5 NW_353793_1987_25000_geo.tif
HTMC,Historical,40506,Seldovia D-5 SE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia D-5 SE,Alaska,59.875,-151.6875,59.75,-151.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682397,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20D-5%20SE_353794_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20D-5%20SE_353794_1987_25000_tn.jpg,353794,5682397,09/11/2012,17037817,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-5%20SE_353794_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-5%20SE_353794_1987_25000_tn.jpg,,,,AK_Seldovia D-5 SE_353794_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20D-5%20SE_353794_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia D-5 SE_353794_1987_25000_geo.tif
HTMC,Historical,71555,Seldovia D-5 SW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seldovia D-5 SW,Alaska,59.875,-151.875,59.75,-151.6875,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682399,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seldovia%20D-5%20SW_353795_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seldovia%20D-5%20SW_353795_1987_25000_tn.jpg,353795,5682399,09/11/2012,17690104,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-5%20SW_353795_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seldovia%20D-5%20SW_353795_1987_25000_tn.jpg,,,,AK_Seldovia D-5 SW_353795_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seldovia%20D-5%20SW_353795_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seldovia D-5 SW_353795_1987_25000_geo.tif
HTMC,Historical,40679,Seward A-7 NE,AK,25000,1983,1998,Y,,,,1976,1983,1978,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seward A-7 NE,Alaska,60.25,-149.4375,60.125,-149.25,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682401,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seward%20A-7%20NE_353796_1983_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seward%20A-7%20NE_353796_1983_25000_tn.jpg,353796,5682401,09/11/2012,20780997,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seward%20A-7%20NE_353796_1983_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seward%20A-7%20NE_353796_1983_25000_tn.jpg,,,,AK_Seward A-7 NE_353796_1983_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seward%20A-7%20NE_353796_1983_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seward A-7 NE_353796_1983_25000_geo.tif
HTMC,Historical,40679,Seward A-7 NE,AK,25000,1983,1983,Y,,,,1976,1983,1978,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seward A-7 NE,Alaska,60.25,-149.4375,60.125,-149.25,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=12367495,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seward%20A-7%20NE_464085_1983_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seward%20A-7%20NE_464085_1983_25000_tn.jpg,464085,12367495,10/18/2018,16296783,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seward%20A-7%20NE_464085_1983_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seward%20A-7%20NE_464085_1983_25000_tn.jpg,,,,AK_Seward A-7 NE_464085_1983_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seward%20A-7%20NE_464085_1983_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seward A-7 NE_464085_1983_25000_geo.tif
HTMC,Historical,71568,Seward A-7 NW,AK,25000,1983,1983,Y,,,,1976,1983,1978,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Seward A-7 NW,Alaska,60.25,-149.625,60.125,-149.4375,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=12367497,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Seward%20A-7%20NW_464086_1983_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Seward%20A-7%20NW_464086_1983_25000_tn.jpg,464086,12367497,10/18/2018,16565496,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seward%20A-7%20NW_464086_1983_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Seward%20A-7%20NW_464086_1983_25000_tn.jpg,,,,AK_Seward A-7 NW_464086_1983_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Seward%20A-7%20NW_464086_1983_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Seward A-7 NW_464086_1983_25000_geo.tif
