Version,Cell ID,Map Name,Scale,Date On Map,Datum,Projection,Cell Name,N Lat,W Long,S Lat,E Long,View FGDC Metadata XML,GDA Item ID,Create Date,Grid Size,Download Product S3,NRN,NSN
Current,344616,Kwiguk D-6 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Kwiguk D-6 SE,62.875,-164.75,62.75,-164.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Kwiguk_D-6_SE_20200708_TM_geo.xml,15279854,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Kwiguk_D-6_SE_20200708_TM_geo.pdf,USGSX25K344616,7643016345950
Current,344617,Kwiguk D-6 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Kwiguk D-6 SW,62.875,-165,62.75,-164.75,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Kwiguk_D-6_SW_20200708_TM_geo.xml,15279856,07/09/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Kwiguk_D-6_SW_20200708_TM_geo.pdf,USGSX25K344617,7643016345952
Current,342759,Lake Clark A-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lake Clark A-3 NW,60.25,-154.125,60.125,-153.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lake_Clark_A-3_NW_20200624_TM_geo.xml,15167704,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lake_Clark_A-3_NW_20200624_TM_geo.pdf,USGSX25K342759,7643016345963
Current,342743,Lake Clark A-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lake Clark A-3 SW,60.125,-154.125,60,-153.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lake_Clark_A-3_SW_20200624_TM_geo.xml,15167706,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lake_Clark_A-3_SW_20200624_TM_geo.pdf,USGSX25K342743,7643016345967
Current,342791,Lake Clark B-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lake Clark B-3 NW,60.5,-154.125,60.375,-153.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lake_Clark_B-3_NW_20200624_TM_geo.xml,15167708,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lake_Clark_B-3_NW_20200624_TM_geo.pdf,USGSX25K342791,7643016345995
Current,342775,Lake Clark B-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lake Clark B-3 SW,60.375,-154.125,60.25,-153.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lake_Clark_B-3_SW_20200624_TM_geo.xml,15167710,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lake_Clark_B-3_SW_20200624_TM_geo.pdf,USGSX25K342775,7643016345998
Current,342827,Lake Clark C-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lake Clark C-3 NW,60.75,-154.125,60.625,-153.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lake_Clark_C-3_NW_20200624_TM_geo.xml,15167712,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lake_Clark_C-3_NW_20200624_TM_geo.pdf,USGSX25K342827,7643016346027
Current,342811,Lake Clark C-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lake Clark C-3 SW,60.625,-154.125,60.5,-153.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lake_Clark_C-3_SW_20200624_TM_geo.xml,15167714,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lake_Clark_C-3_SW_20200624_TM_geo.pdf,USGSX25K342811,7643016346030
Current,342859,Lake Clark D-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lake Clark D-3 NW,61,-154.125,60.875,-153.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lake_Clark_D-3_NW_20200624_TM_geo.xml,15167716,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lake_Clark_D-3_NW_20200624_TM_geo.pdf,USGSX25K342859,7643016346059
Current,342843,Lake Clark D-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lake Clark D-3 SW,60.875,-154.125,60.75,-153.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lake_Clark_D-3_SW_20200624_TM_geo.xml,15167718,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lake_Clark_D-3_SW_20200624_TM_geo.pdf,USGSX25K342843,7643016346061
Current,338461,Lookout Ridge A-1 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-1 NE,69.25,-156.3,69.125,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-1_NE_20200617_TM_geo.xml,15136541,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-1_NE_20200617_TM_geo.pdf,USGSX25K338461,7643016346301
Current,338462,Lookout Ridge A-1 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-1 NW,69.25,-156.6,69.125,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-1_NW_20200617_TM_geo.xml,15136543,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-1_NW_20200617_TM_geo.pdf,USGSX25K338462,7643016346302
Current,338451,Lookout Ridge A-1 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-1 SE,69.125,-156.3,69,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-1_SE_20200617_TM_geo.xml,15136545,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-1_SE_20200617_TM_geo.pdf,USGSX25K338451,7643016346304
Current,338452,Lookout Ridge A-1 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-1 SW,69.125,-156.6,69,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-1_SW_20200617_TM_geo.xml,15136547,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-1_SW_20200617_TM_geo.pdf,USGSX25K338452,7643016346306
Current,338463,Lookout Ridge A-2 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-2 NE,69.25,-156.9,69.125,-156.6,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-2_NE_20200617_TM_geo.xml,15136549,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-2_NE_20200617_TM_geo.pdf,USGSX25K338463,7643016346303
Current,338464,Lookout Ridge A-2 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-2 NW,69.25,-157.2,69.125,-156.9,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-2_NW_20200617_TM_geo.xml,15136551,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-2_NW_20200617_TM_geo.pdf,USGSX25K338464,7643016346305
Current,338453,Lookout Ridge A-2 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-2 SE,69.125,-156.9,69,-156.6,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-2_SE_20200617_TM_geo.xml,15136553,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-2_SE_20200617_TM_geo.pdf,USGSX25K338453,7643016346307
Current,338454,Lookout Ridge A-2 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-2 SW,69.125,-157.2,69,-156.9,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-2_SW_20200617_TM_geo.xml,15136555,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-2_SW_20200617_TM_geo.pdf,USGSX25K338454,7643016346308
Current,338465,Lookout Ridge A-3 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-3 NE,69.25,-157.5,69.125,-157.2,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-3_NE_20200617_TM_geo.xml,15136605,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-3_NE_20200617_TM_geo.pdf,USGSX25K338465,7643016346309
Current,338466,Lookout Ridge A-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-3 NW,69.25,-157.8,69.125,-157.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-3_NW_20200617_TM_geo.xml,15136607,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-3_NW_20200617_TM_geo.pdf,USGSX25K338466,7643016346310
Current,338455,Lookout Ridge A-3 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-3 SE,69.125,-157.5,69,-157.2,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-3_SE_20200617_TM_geo.xml,15136609,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-3_SE_20200617_TM_geo.pdf,USGSX25K338455,7643016346312
Current,338456,Lookout Ridge A-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-3 SW,69.125,-157.8,69,-157.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-3_SW_20200617_TM_geo.xml,15136611,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-3_SW_20200617_TM_geo.pdf,USGSX25K338456,7643016346311
Current,338467,Lookout Ridge A-4 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-4 NE,69.25,-158.1,69.125,-157.8,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-4_NE_20200617_TM_geo.xml,15136613,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-4_NE_20200617_TM_geo.pdf,USGSX25K338467,7643016346313
Current,338457,Lookout Ridge A-4 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge A-4 SE,69.125,-158.1,69,-157.8,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_A-4_SE_20200617_TM_geo.xml,15136615,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_A-4_SE_20200617_TM_geo.pdf,USGSX25K338457,7643016346315
Current,338481,Lookout Ridge B-1 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-1 NE,69.5,-156.3,69.375,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-1_NE_20200617_TM_geo.xml,15136557,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-1_NE_20200617_TM_geo.pdf,USGSX25K338481,7643016346322
Current,338482,Lookout Ridge B-1 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-1 NW,69.5,-156.6,69.375,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-1_NW_20200617_TM_geo.xml,15136559,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-1_NW_20200617_TM_geo.pdf,USGSX25K338482,7643016346324
Current,338471,Lookout Ridge B-1 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-1 SE,69.375,-156.3,69.25,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-1_SE_20200617_TM_geo.xml,15136561,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-1_SE_20200617_TM_geo.pdf,USGSX25K338471,7643016346321
Current,338472,Lookout Ridge B-1 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-1 SW,69.375,-156.6,69.25,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-1_SW_20200617_TM_geo.xml,15136563,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-1_SW_20200617_TM_geo.pdf,USGSX25K338472,7643016346323
Current,338483,Lookout Ridge B-2 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-2 NE,69.5,-156.9,69.375,-156.6,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-2_NE_20200617_TM_geo.xml,15136565,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-2_NE_20200617_TM_geo.pdf,USGSX25K338483,7643016346325
Current,338484,Lookout Ridge B-2 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-2 NW,69.5,-157.2,69.375,-156.9,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-2_NW_20200617_TM_geo.xml,15136567,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-2_NW_20200617_TM_geo.pdf,USGSX25K338484,7643016346327
Current,338473,Lookout Ridge B-2 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-2 SE,69.375,-156.9,69.25,-156.6,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-2_SE_20200617_TM_geo.xml,15136569,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-2_SE_20200617_TM_geo.pdf,USGSX25K338473,7643016346329
Current,338474,Lookout Ridge B-2 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-2 SW,69.375,-157.2,69.25,-156.9,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-2_SW_20200617_TM_geo.xml,15136571,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-2_SW_20200617_TM_geo.pdf,USGSX25K338474,7643016346331
Current,338485,Lookout Ridge B-3 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-3 NE,69.5,-157.5,69.375,-157.2,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-3_NE_20200617_TM_geo.xml,15136617,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-3_NE_20200617_TM_geo.pdf,USGSX25K338485,7643016346333
Current,338486,Lookout Ridge B-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-3 NW,69.5,-157.8,69.375,-157.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-3_NW_20200617_TM_geo.xml,15136619,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-3_NW_20200617_TM_geo.pdf,USGSX25K338486,7643016346326
Current,338475,Lookout Ridge B-3 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-3 SE,69.375,-157.5,69.25,-157.2,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-3_SE_20200617_TM_geo.xml,15136621,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-3_SE_20200617_TM_geo.pdf,USGSX25K338475,7643016346328
Current,338476,Lookout Ridge B-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-3 SW,69.375,-157.8,69.25,-157.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-3_SW_20200617_TM_geo.xml,15136623,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-3_SW_20200617_TM_geo.pdf,USGSX25K338476,7643016346330
Current,338487,Lookout Ridge B-4 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-4 NE,69.5,-158.1,69.375,-157.8,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-4_NE_20200617_TM_geo.xml,15136625,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-4_NE_20200617_TM_geo.pdf,USGSX25K338487,7643016346332
Current,338477,Lookout Ridge B-4 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge B-4 SE,69.375,-158.1,69.25,-157.8,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_B-4_SE_20200617_TM_geo.xml,15136627,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_B-4_SE_20200617_TM_geo.pdf,USGSX25K338477,7643016346337
Current,338501,Lookout Ridge C-1 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-1 NE,69.75,-156.3,69.625,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-1_NE_20200617_TM_geo.xml,15136573,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-1_NE_20200617_TM_geo.pdf,USGSX25K338501,7643016346339
Current,338502,Lookout Ridge C-1 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-1 NW,69.75,-156.6,69.625,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-1_NW_20200617_TM_geo.xml,15136575,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-1_NW_20200617_TM_geo.pdf,USGSX25K338502,7643016346341
Current,338491,Lookout Ridge C-1 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-1 SE,69.625,-156.3,69.5,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-1_SE_20200617_TM_geo.xml,15136577,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-1_SE_20200617_TM_geo.pdf,USGSX25K338491,7643016346343
Current,338492,Lookout Ridge C-1 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-1 SW,69.625,-156.6,69.5,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-1_SW_20200617_TM_geo.xml,15136579,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-1_SW_20200617_TM_geo.pdf,USGSX25K338492,7643016346344
Current,338503,Lookout Ridge C-2 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-2 NE,69.75,-156.9,69.625,-156.6,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-2_NE_20200617_TM_geo.xml,15136581,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-2_NE_20200617_TM_geo.pdf,USGSX25K338503,7643016346346
Current,338504,Lookout Ridge C-2 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-2 NW,69.75,-157.2,69.625,-156.9,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-2_NW_20200617_TM_geo.xml,15136583,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-2_NW_20200617_TM_geo.pdf,USGSX25K338504,7643016346345
Current,338493,Lookout Ridge C-2 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-2 SE,69.625,-156.9,69.5,-156.6,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-2_SE_20200617_TM_geo.xml,15136585,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-2_SE_20200617_TM_geo.pdf,USGSX25K338493,7643016346347
Current,338494,Lookout Ridge C-2 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-2 SW,69.625,-157.2,69.5,-156.9,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-2_SW_20200617_TM_geo.xml,15136587,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-2_SW_20200617_TM_geo.pdf,USGSX25K338494,7643016346348
Current,338505,Lookout Ridge C-3 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-3 NE,69.75,-157.5,69.625,-157.2,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-3_NE_20200617_TM_geo.xml,15136629,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-3_NE_20200617_TM_geo.pdf,USGSX25K338505,7643016346350
Current,338506,Lookout Ridge C-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-3 NW,69.75,-157.8,69.625,-157.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-3_NW_20200617_TM_geo.xml,15136631,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-3_NW_20200617_TM_geo.pdf,USGSX25K338506,7643016346352
Current,338495,Lookout Ridge C-3 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-3 SE,69.625,-157.5,69.5,-157.2,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-3_SE_20200617_TM_geo.xml,15136633,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-3_SE_20200617_TM_geo.pdf,USGSX25K338495,7643016346349
Current,338496,Lookout Ridge C-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-3 SW,69.625,-157.8,69.5,-157.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-3_SW_20200617_TM_geo.xml,15136635,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-3_SW_20200617_TM_geo.pdf,USGSX25K338496,7643016346351
Current,338507,Lookout Ridge C-4 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-4 NE,69.75,-158.1,69.625,-157.8,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-4_NE_20200617_TM_geo.xml,15136637,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-4_NE_20200617_TM_geo.pdf,USGSX25K338507,7643016346353
Current,338497,Lookout Ridge C-4 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge C-4 SE,69.625,-158.1,69.5,-157.8,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_C-4_SE_20200617_TM_geo.xml,15136639,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_C-4_SE_20200617_TM_geo.pdf,USGSX25K338497,7643016346356
Current,338521,Lookout Ridge D-1 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Lookout Ridge D-1 NE,70,-156.3,69.875,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Lookout_Ridge_D-1_NE_20200617_TM_geo.xml,15136589,06/19/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Lookout_Ridge_D-1_NE_20200617_TM_geo.pdf,USGSX25K338521,7643016346362
